Tweet,Date,♡,Image
"@name @name Lieber Gott,
bitte nimm mir Teile meiner Wahrnehmung. Verkleinere diese so, daß ich die Welt wieder mit den Augen eines ""Emil"" sehen kann. 
Merkel ist gut, ihre Minister sind gut, denn sonst wäre sie nicht Regierung. 
Das Leben war einfacher ohne so viele Informationen.😇
Amen",Dec 17 2017,0,
@name @name Man kann doch sehr gut sehen dass diese Person geistesgestört ist und in ärztlicher Obhut gehört 😲😲😲,Dec 17 2017,1,
"@name @name Man kann nicht einmal #Illegale davon abhalten durch #Europa zu reisen, aber plant eine Gemeinsame Armee? Das muss ja funktionieren!",Dec 17 2017,1,
"@name @name Man spürt ein unbändiges ANTIDEMOKRATISCHES WESEN in DIr, werte Petra, vielleicht ist es Deine Krankeit (?) die Dich so BÖSARTIG REALITÄTSFREMD machte oder ist es doch ein MANN, der Dir fehlt, auch wenn Du verneinst einen zu suche, der Dich beschützt? DEMOKRATIE= MEINUNGSVIELFALT",Dec 17 2017,0,
"@name @name Meine Eltern, beide mal glühende Tatortgucker gewesen, schalten den Scheiß nicht mehr ein.",Dec 17 2017,1,
@name @name Meine Frau kam aus Bad Neustadt an der Saale. Mein Großvater war maßlos enttäuscht das sie nicht aus Frankfurt kam. 😏,Dec 17 2017,0,
"@name @name Miesepeter, mißmutiger Mensch",Dec 17 2017,0,
@name @name musste leicht aufstossen und lachen,Dec 17 2017,1,
"@name @name Nationalität des Polizisten Bio Deutscher oder deutschen Pass besitzender Migrant?
Das muss man Fragen dürfen, nachdem was in Berlin zu lesen war! 
Berliner Polizei und die Clans Einzelfälle oder gezielte Unterwanderung?  
http://",Dec 17 2017,2,
"@name @name Natürlich gibt es auch Deutsche nicht nur Männer, der straffällig wurden und werden!
Doch wer angeblich IN NOT zu UNS KOMMT, dann ZUSÄTZLICH in Massen unsere Frauen anmacht, vergewaltigt, halbtot schlägt, Männer MESSERT, da hört es auf! 
http://",Dec 17 2017,1,
"@name @name Niemand hetzt gegen Minderheiten, Fakten und Klartext sind die Wirklichkeit. Sie erwarten fatalerweise, dass die Mehrheit eine unfähige Minderheit durch den Sozialstaat mitfinanzieren. Und da sage ich klar nein. Keine Einwanderung in die Sozialsysteme.",Dec 17 2017,0,
"@name @name OK, werden sehen, man hat den Schalter des handelns in der Hand zum umschalten!",Dec 17 2017,1,
"@name @name PS: Die Linke überhöht kulturfremde Minderheiten um ihren eigenen anti-deutschen Selbsthass zu befriedigen.

Und bestimmte Menschen mit einem religiös konnotierten Überlegenheitsanspruch( streng gläubige Muslime) gehören hier nicht hin.
Folge:Kosten, Ghettos, Parallelgesellschaft",Dec 17 2017,0,
"@name @name Richtig.Ich bin Frankfurter, meine Vorfahren alles Frankfurter,ich hab es aus dem Grund nicht mehr ausgehalten und bin in den Hintertaunus gezogen.Wenn das auch nicht mehr geht,kauf ich mir einen Gutshof in Mecklenburg-Vorpommern. Ich ertrage dieses Multikulti nicht mehr",Dec 17 2017,6,
"@name @name Sag jetzt nur, du durftest den Landau kennenlernen?",Dec 17 2017,0,
@name @name Sagt Mattenkaiser Dobrindt und stimmt dann brav für Merkel und ungebremsten Moslemnachzug. 🖕🏿🤮,Dec 17 2017,1,
"@name @name SEHR RICHTIG ""Froschkus"",
ISLAM übersetzt bedeutet UNTERWERFUNG und damit sit schon alle geklärt, oder?",Dec 17 2017,0,
@name @name Seitdem ich mich als Rechts geoutet habe lerne ich immer mehr Leute kennen die befreit sind. Sie sprechen frei aus was sie denken und man merkt das sie von dieser  Last der Political correctness endlich befreit sind. Ich gewinne Freundschaften und wir reden befreit über Politik,Dec 17 2017,6,
"@name @name Sicher. - Wo ist das Problem? 

Aber nicht das soziale Netzwerk verklagen, sondern auf Herausgabe der Daten des Posters klagen. - Den würd ich mir dann kaufen.",Dec 17 2017,0,
@name @name Sie kapieren's immer noch nicht.... ich geb's auf.,Dec 17 2017,2,
"@name @name Sie verkennen die Lage völlig. Es sind ja nicht wir, die einen der ""zentralen Begriffe des Nationalsozialismus wiederaufleben lassen"", sondern unsere Gegner. Die Frage ist, ob man ihn per Trollstrategie ins Lächerliche ziehen und entkräften kann.",Dec 17 2017,3,
"@name @name So sieht die ""Bereicherung"" aus in Frankfurt
http://",Dec 17 2017,0,
@name @name Spätestens jetzt solltest du Marcus um Entschuldigung bitten.,Dec 17 2017,1,
@name @name STIMMT,Dec 17 2017,0,
"@name @name Strafandrohung 2 stelliger Millionenbeträge wenn Meinungen in sozialen Netzwerken nicht schnell genug gelöscht werden, ist Meinungszensur. 
Denn ein Konzern wird eher zuviel löschen, als zu wenig. 

Angst vor Neuwahlen ist offensichtlich. 
Bei irre fällt mir zuerst Merkel ein.",Dec 17 2017,0,
"@name @name Und ""völkisch"" sind wir alle. Beim Sport wird für Deutsche gejubelt, der Amtseid(Artikel 56 GG) spricht vom Nutzen des deutschen VOLKES und über dem Reichstag steht ""DEM DEUTSCHEN VOLKE"" und nicht ""DER DRITTEN WELT"".",Dec 17 2017,0,
@name @name und dass wir uns unsere Art zu leben niemals werden nehmen lassen! Niemals! Zur Not feiern wir Weihnachtsfeste bald hinter schusssicherem Glas!,Dec 17 2017,0,
@name @name Und die hessenschau durfte das so einfach bringen 🤔🤔🤔,Dec 17 2017,0,
"@name @name Und Nationalsozialismus ist eben nicht patriotisch, sondern nationalistisch. Ein Patriot liebt seine Heimat ohne die Verachtung für andere und handelt im Kern konservativ, ein Nationalist will andere Länder einnehmen, zerstören, weil er diese Länder verachtet.",Dec 17 2017,0,
@name @name UNFASSBAR,Dec 17 2017,1,
"@name @name UNFASSBAR, aber FAKT und Opfer könnte JEDER werden, deine Mutter, deine Frau, deine Tochter, JEDER! WIR SIND NICHT MEHR HERR UNSERS LANDES, unserer WOHNUNGEN, wo EINGEBROCHEN, ausgeraubt...MERKEL= SCHAFFE endlich WAS oder HAU einfach AB, NICHT in der LAGE weiter KANZLERIN sein!",Dec 17 2017,4,
"@name @name Vorteil der 850 Rechtsextremisten in Thüringen ist, dass sie viel seltener Selbstmordanschläge vorbereiten oder mit Messern auf andere losgehen als die 200 islamistischen Gefährder. Letztere kann man zudem abschieben, erstere nicht.",Dec 17 2017,0,
"@name @name Was die AfD an ""fake"" verbreitet, bleibt abzuwarten. Bis jetzt sorgt sie im Bundestag für genug Aufregung bei denen, die schon länger da wohnen. 

Hab das derzeit bei den GRÜNEN erlebt, der PDS.

Das renkt sich alles ein.",Dec 17 2017,0,
@name @name Was in Merkelland nicht passt wird passend gemacht.,Dec 17 2017,1,
"@name @name Was ist daran so spaßig, wenn eine Mutter vor ihrem Kind beim einkaufen von vier Männern angegriffen wird?😠😠😠😠😠😠😠😠",Dec 17 2017,0,
@name @name Was wurde für ein Zinnober veranstaltet um Trumps Gesundheit und Amtsfähigkeit bei #HenrietteReker hat sich trotz kapitaler kognitiver Ausfallerscheinungen wohl noch keiner diese Frage gestellt.,Dec 17 2017,2,
"@name @name Wenn Du mal genau hinschaust, sind das FAKTEN zu Flüchtlingen, FAKTEN, die DU und die GRÜN-LINKE HEUCHLERBANDE NICHT GERNE HÖREN, ja ABSTREITEN wie DU! SOLLTEST DICH SCHÄMEN der OPFER wegen, vergewaltigt, gemessert werden von NOTGEILEN FLÜCHTLINGEN ist wahrhaftig nicht GEIL!",Dec 17 2017,0,
"@name @name Wer auf die Tatsche, dem gemäß es bei Menschen regelmäßig 2 Geschlechter (männlich und weiblich) gibt, auf #facebook erwähnt, wird gesperrt. Kranke Welt. Irre Welt. Demnächst wird die Erde wieder eine Scheibe sein.",Dec 17 2017,1,
"@name @name wer bei diesem Unfug mitmacht, dem ist nicht mehr zu helfen. Allenfalls kombiniert mit einem Selbstverteidigungskurs wäre so eine Aktion moralisch vertretbar. So ist es Frauengefährdung - kein Schutz.",Dec 17 2017,0,
"@name @name Wer wie Jorden ""Gekko"" @name am 16. Dez. 2017, acht Tage vor Heilig Abend für sich die 4 wichtigen Dinge im Leben formuliert mit: -Wasser  -Liebe  -Dope -Kaffee, der sollte sich fragen, ob er nicht doch ein echter GEKKO = REPTIL ist statt Mensch?",Dec 17 2017,3,
@name @name Wie gehen diese Verbrecher mit unseren Steuergeldern um die gehören doch eingesperrt diese Versager 😠😠😠,Dec 17 2017,1,
"@name @name Wie schon erwähnt, durch Familenforschumg bis ins 17 Jahrhundert belegbar, kamen alle Familienmitglieder komplett aus Frankfurt. Ich trauere auch um meine Stadt.",Dec 17 2017,2,
"@name @name Wieder man SYRER, immer wieder SYRER, und ausgerechnet SYRER soll noch ein Jahr FAMILIENZUSAMMENFÜHRUNG ""genießen"", nicht in SYRIEN sondern in DEUTSCHLAND, da kommen die VERBRECHER nicht mehr als FLÜCHTLINGE, sondern LEGAL zur FAMILIE, gemeinsam mit Schlagstock, Sichelmesser usw.",Dec 17 2017,3,
"@name @name Wir alle vernunftgeführte Bürger / Bürgerinnen dieser (noch) schönen 2. Republik haben großen RESPEKT für die Arbeit unserer Polizistinnen / Polizisten, die tag-täglich mit RIESEN-Problemen konfrontiert, dafür unser aller DANK!",Dec 17 2017,9,
"@name @name Wir haben nicht nur zehntausende Deu Soldaten mit postraumatischer Verwundung aus ROT-GRÜNE Kriege, zehntausende Frauen, im eignen Land VERGEWALTIGT von NOT-GEILEN FRAUEN-VERACHTENDEN Asylanten/ Migranten VERGEWALTIGT wurden und psychisch Opfer leiden. 
http://",Dec 17 2017,0,
"@name @name Wir sollten beginnen uns alsbald zu verabschieden!
Twitter stirbt.",Dec 17 2017,1,
"@name @name Wir werden sehen, bzw.wir berichten Dir wie was wer war?",Dec 17 2017,2,
@name @name Witz des Tages.....,Dec 17 2017,2,
"@name @name Wurde bei der Geschenkausgabe auch kontrolliert, wer Moslem ist oder hat Allah da nichts dagegen bei einem christlichen Fest abzusahnen?",Dec 17 2017,5,
"@name @name Zeitweise macht es ja Spaß mit dir, aber eben nicht immer.",Dec 17 2017,0,
"@name @name Übersetzungsfehler! ""Scheiss Deutschland"" hatten ihnen böse Nazis ins Ohr geflüstert, als sie nach Worten für ihre Dankbarkeit Deutschlands fragten.",Dec 17 2017,13,
@name @name 😂 ja aber wenn er sich ärgert kommen halt Sprüche.,Dec 17 2017,0,
@name @news @AfD Ich schalte ARD und ZDF nicht mehr ein. Wenn man sehen will was Hetze ist muss man die einschalten.,Dec 17 2017,0,
"@name @news Die ARD sucht sich Umfragen und Nachrichten aus, die in ihr linkes eurozentristisches Weltbild passen. Der Umstand, dass Tusk den Merkel-Kritikern Recht gab und mit Österreich sich jetzt im Osten eine Achse gegen Merkel gebildet hat, wird ignoriert.",Dec 17 2017,0,
@name @news Eher Umerziehung. Sich anzumaßen bilden zu wollen ist schon sehr arrogant.,Dec 17 2017,0,
"@name @news Männer™ 😂😂😂 Besser kann man mittlerweile kaum übermitteln, dass es sich um irgendwelche Islamarschlöcher gehandelt hat und nicht um die Mitglieder eines örtlichen Kegelvereins.",Dec 17 2017,3,
@name ah wer weiss bratan vielleicht ist er frech geworden illus hat das nich gefallen kurz kleine cocktail er verreckt in der presse können die viel erzählen weisst wie bei jackson sie haben immer scheiße gelabert über ihn ja weil er gegen illlus gegangen ist hat viel gelesen und so,Dec 17 2017,9,
@name alle genie sind nacht wach standrard menschen gehn schlafen wenn dunkel wie huhn weist aber nachts genie is topfit is kreativ andere schlafen wie huhn,Dec 17 2017,3,
"@name Allein daran kann man doch sehen, sollten Medien wie Focus langsam WACH werden, wie es im Volk rumort und wo aktuell Probleme liegen! 
Weihnachtsmärkte EINGEMAUERT, fast stündlich MESSERATACKEN, alle 3 Minuten eine Vergewaltigung in Deutschland, aber noch keine REGIERUNG!",Dec 17 2017,11,
@name Angeblich nicht aufzufinden 😂😂😂,Dec 17 2017,1,
@name Auch nur auf Öffentlichem Druck VORHER gab es nämlich einen offenen Brief der Angehörigen der Opfer die ihr darin unmenschliches Versagen vorwarfen!,Dec 17 2017,1,
"@name Auch wenn Sie mir ""entfolgen"", das stimmt so nicht ganz:
- wir hatten nie Sicherheit! (...)
- wir hatten nie Frieden! (mit wem auch? Friedensvertrag?)
- wir hatten nie eine Zukunft.
70 Jahre? Was ist das?
Eine Picosekunde in der Menschheits...tralala...geschichte...",Dec 17 2017,2,
@name awa bruder viel zu früh am besten 3 4 wochen verstreichen lassen,Dec 17 2017,10,
@name beschwerst du dich jetzt unironisch?,Dec 17 2017,0,
@name Bestes Schnee-Mood Lied auf Erden,Dec 17 2017,0,
"@name Bildungsrepublik Deutschland, 2017",Dec 17 2017,1,
"@name Bildungswüste Deutschland. Unsere Kinder verlottern, verdummen und verrohen.

Bei Kindern muss die Gesellschaft hohe Energie und Disziplin in Bildung und Ausbildung stecken und einfordern. Sonst ist unser rohstoffarmes Land bald auch ökonomisch ruiniert und nicht nur menschlich.",Dec 17 2017,1,
@name Boykottiert ihre Filme. Geht nicht dahin wo sie auch ist. Dreht ihr demonstrativ den Rücken zu. Es ist unfassbar. Eine Deutsche hasst ihre Kultur.,Dec 17 2017,2,
@name bruder gönne dir von herzen es ist fast unmöglich so eine weibliche gegenstück zu sich zu finden in diese gottlose zeit aber wenn du weibliche gegenstück gefunden hast bist du in diese gleichgewicht linke rechte gehirnhälfte usw,Dec 17 2017,6,
@name bruder zwei mal haben sie account gesperrt weisst das is jetz dritte habe die ausgetrickst hahahahh,Dec 17 2017,5,
"@name Ca. das selbe erhält ein ALG2 Empfänger in Deutschland. 
Davon müssen noch Strom, Kleidung und Nahrung etc.bestritten werden.
Diese Kosten hat der Asylant nicht. Ergo: 365 Taschengeld !",Dec 17 2017,0,
@name Da der größte Teil der deutschen geistig kastriert ist wird er es nicht merken ein widerliches Volk ausgenommen leider nur 13%,Dec 17 2017,4,
@name Da kannst du aber von ausgehen dass der Staat so etwas fördert 😝😝😝,Dec 17 2017,1,
@name Damit würde ich aber nicht mehr allzu lange warten....,Dec 17 2017,0,
@name Danke !!! Du hast Recht ❣️,Dec 17 2017,0,
@name Dann Lande ich ja am Ende doch wieder in Deutschland.,Dec 17 2017,2,
"@name Dann würde ich mal Anfangen den Migrantenstrom zu Stoppen, Grenzen schließen, straffällige Migranten direkt ausweisen & deren Grundrechte drastisch einschränken....",Dec 17 2017,0,
@name Das 100%  Ebenbild von diesem Monster 😝😝😝,Dec 17 2017,1,
"@name Das BESTE am NORDEN ist unser NORDMANN!
Moin Miri!",Dec 17 2017,2,
@name Das halten wir doch aus?,Dec 17 2017,1,
"@name Das hier wäre passend, weil Familienzusammenführung in der FREMDE nicht unbedingt das ist was FAMILIE ausmacht = HEIMAT! http://",Dec 17 2017,2,
@name das is diese depri du weisst zuviel das zieht dich unterbewusst runter in schlaf fickt dich das ohne das du merkst glaube mir brauchst gute mensch wo so denkt wie du dann bockt wieder,Dec 17 2017,7,
"@name Das islamische Kopftuch ist politisches Kampfsymbol und gleichzeitig Instrument der Unterdrückung der Frau.
Grüne, SPD und Linke müssen hier noch lernen, dass Toleranz gegenüber der Intoleranz die Intoleranz siegen lässt.",Dec 17 2017,1,
@name Das ist eine Frechheit. Unfassbar. Grenzt schon an Volksverhetzung.,Dec 17 2017,0,
"@name Das ist nett. 

Dankeschön - ebenso.",Dec 17 2017,2,
@name Das ist schon mehr wie krank,Dec 17 2017,1,
@name Das kam auch nicht über Nacht. Aber nach einer Weile trauen sich die Leute Sachen zu sagen die sie sonst nur denken.,Dec 17 2017,2,
"@name Das Lob muss ich auch an @name weitergeben, der mir regelmäßig Infos zusendet.",Dec 17 2017,34,
"@name Das NetzDG soll kritische Geister wie Sie wegdrängen, und die Schreihälse und Konsumschafe sich austoben lassen.
1984 zeigt wie es läuft: die ‚Proles‘ dürfen weiter meckern, den ‚Intelligenten‘ ist das strikt verboten. Die Elite muss „richtig“ denken, denn da ist die Macht.",Dec 17 2017,0,
"@name Das wissen „die da oben“ auch. Nur sprechen sie es nicht aus, sondern schwafeln herum, da sie die Fehler zu verantworten haben, deren fatale Auswirkungen sich jetzt zu zeigen beginnen.",Dec 17 2017,0,
"@name Das ÖR TV wird immer dreister, und wir alle müssen die ARD/ZDF BÖHMERMÄNNER bezahlen mit unseren Gebühren!",Dec 17 2017,3,
"@name Den Satz von ""Wenn es bei uns so scheiße ist, warum sind Sie dann hier?“ hätte ich gerne von der SCHULDIGEN für die momentane prekäre Lage in Deutschland und bei Gerichten von KANZLERIN MERKEL gehört!",Dec 17 2017,1,
@name Der Klarname und die Adresse dieser Made wäre interessant.,Dec 17 2017,0,
"@name Der moderne, elektronische Volksgerichtshof. Womit wir wieder zurück in 1933-45 wären.",Dec 17 2017,3,
"@name Der Name steht auch schon fest: Volker Beck. Immerhin nicht die schlechteste Besetzung, denn er hat einen realistischen Blick auf das Problem.

Hasserfüllte Judenfeinde sollten dennoch ausgewiesen werden. Wenn Erwachsene Israelfahnen verbrennt haben sie bei uns nichts verloren.",Dec 17 2017,0,
"@name Der politische Generationswechsel hat bei der CSU geklappt, bei der CDU wehrt sich MERKEL mit Händen und Füßen aufs Altenteil zu gehen!",Dec 17 2017,1,
"@name Deswegen wurden die Akten für 120 Jahre GESCHLOSSEN und GEHEIM!
http://",Dec 17 2017,1,
@name die ganz Radikalen wollen die Steinzeit zurück. Materielle Reichtümer holen sie sich durch Raub aus dem Umfeld.,Dec 17 2017,2,
@name Die Kleidung sagt auch was aus,Dec 17 2017,7,
@name Die Konflikte Israels haben völlig andere Voraussetzungen als jene in Europa.,Dec 17 2017,0,
@name diese cola ich schwöre überleg einfach maschau video und so du weisst eh was soll ich dir erzählen es macht sogar rost weg überleg ma es macht rost weg und leute ballern das in ihr körper wie kann das gut sein??? lieber alte früchte kochen zu so selbstgemacht limonade weisst,Dec 17 2017,9,
"@name Diese Menschen sind lebensgefährlich für ihre Umwelt.
Sofort festsetzen und abschieben. Etwas anderes, insbesondere jahrelange Haft mit 100.000 Euro Kosten für den Steuerzahler, oder gar Bewährung, wäre nicht vertretbar.",Dec 17 2017,0,
@name duie linke krank einfach ahhahahah aler ic will ihre haare abschneiden und in ein karton legen weil sie so schön sind,Dec 17 2017,4,
@name Dumme Chunde beißen nicht.,Dec 17 2017,2,
@name Dummes Arschloch,Dec 17 2017,0,
"@name Egal, hauptsache nicht links und 1,65",Dec 17 2017,4,
"@name Ein ""Passant“. Ach so. Kein „junger Mann“ mehr?  Welche beiläufig klingenden Harmlosbezeichungen fallen euch für solche Täter eigentlich bald noch 
ein?
Die Bezeichnungen für gewalttätige, in diesem Fall schwarzafrikanische Migranten werden immer absurder.",Dec 17 2017,2,
